absTtehehIni,tteheh-ar.init
absTeheh,teheh-ar
absTehehFin,teheh-ar.fina
absTehehMed,teheh-ar.medi
absTehehIni,teheh-ar.init
absBehThreeDotsHorizBelow,behThreedotshorizontalbelow-ar
absBehThreeDotsHorizBelowFin,behThreedotshorizontalbelow-ar.fina
absBehThreeDotsHorizBelowMed,behThreedotshorizontalbelow-ar.medi
absBehThreeDotsHorizBelowIni,behThreedotshorizontalbelow-ar.init
absBehThreeDotsAboveDotBelow,behThreedotsupabove-ar
absBehThreeDotsAboveDotBelowFin,behThreedotsupabove-ar.fina
absBehThreeDotsAboveDotBelowMed,behThreedotsupabove-ar.medi
absBehThreeDotsAboveDotBelowIni,behThreedotsupabove-ar.init
absBehThreeDotsUpBelow,behThreedotsupbelow-ar
absBehThreeDotsUpwardBelow,behThreedotsupbelow-ar
absBehThreeDotsUpBelowFin,behThreedotsupbelow-ar.fina
absBehThreeDotsUpwardBelowFin,behThreedotsupbelow-ar.fina
absBehThreeDotsUpBelowMed,behThreedotsupbelow-ar.medi
absBehThreeDotsUpwardBelowMed,behThreedotsupbelow-ar.medi
absBehThreeDotsUpBelowIni,behThreedotsupbelow-ar.init
absBehThreeDotsUpwardBelowIni,behThreedotsupbelow-ar.init
absBehTwoDotsAboveThreeDotsUpBelow,tehThreedotsupbelow-ar
absBehTwoDotsAboveThreeDotsUpwardBelow,tehThreedotsupbelow-ar
absBehTwoDotsAboveThreeDotsUpBelowFin,tehThreedotsupbelow-ar.fina
absBehTwoDotsAboveThreeDotsUpwardBelowFin,tehThreedotsupbelow-ar.fina
absBehTwoDotsAboveThreeDotsUpBelowMed,tehThreedotsupbelow-ar.medi
absBehTwoDotsAboveThreeDotsUpwardBelowMed,tehThreedotsupbelow-ar.medi
absBehTwoDotsAboveThreeDotsUpBelowIni,tehThreedotsupbelow-ar.init
absBehTwoDotsAboveThreeDotsUpwardBelowIni,tehThreedotsupbelow-ar.init
absBehDotAboveTwoDotsBelow,behTwodotsbelowDotabove-ar
absBehDotAboveTwoDotsBelowFin,behTwodotsbelowDotabove-ar.fina
absBehDotAboveTwoDotsBelowMed,behTwodotsbelowDotabove-ar.medi
absBehDotAboveTwoDotsBelowIni,behTwodotsbelowDotabove-ar.init
absBehInvSmallVBelow,behVinvertedbelow-ar
absBehInvSmallVBelowFin,behVinvertedbelow-ar.fina
absBehInvSmallVBelowMed,behVinvertedbelow-ar.medi
absBehInvSmallVBelowIni,behVinvertedbelow-ar.init
absBehSmallVAbove,behVabove-ar
absBehSmallVAboveFin,behVabove-ar.fina
absBehSmallVAboveMed,behVabove-ar.medi
absBehSmallVAboveIni,behVabove-ar.init
absBehSmallVBelow,behVbelow-ar
absBehSmallVBelowFin,behVbelow-ar.fina
absBehSmallVBelowMed,behVbelow-ar.medi
absBehSmallVBelowIni,behVbelow-ar.init
absBehHamzaAbove,behhamzaabove-ar
absBehHamzaAboveFin,behhamzaabove-ar.fina
absBehHamzaAboveMed,behhamzaabove-ar.medi
absBehHamzaAboveIni,behhamzaabove-ar.init
absBehNoDotsTehAbove,tehTehabove-ar
absBehNoDotsTehAboveFin,tehTehabove-ar.fina
absBehNoDotsTehAboveMed,tehTehabove-ar.medi
absBehNoDotsTehAboveIni,tehTehabove-ar.init
absBehSmallMeemAbove,behMeemabove-ar
absBehSmallMeemAboveFin,behMeemabove-ar.fina
absBehSmallMeemAboveMed,behMeemabove-ar.medi
absBehSmallMeemAboveIni,behMeemabove-ar.init
absPehSmallMeemAbove,pehMeemabove-ar
absPehSmallMeemAboveFin,pehMeemabove-ar.fina
absPehSmallMeemAboveMed,pehMeemabove-ar.medi
absPehSmallMeemAboveIni,pehMeemabove-ar.init
absJeem,jeem-ar
absJeemFin,jeem-ar.fina
absJeemMed,jeem-ar.medi
absJeemIni,jeem-ar.init
absJeemMed.hand,jeem-ar.medi.hand
absTcheh,tcheh-ar
absTchehFin,tcheh-ar.fina
absTchehMed,tcheh-ar.medi
absTchehIni,tcheh-ar.init
absTchehMed.hand,tcheh-ar.medi.hand
absTcheheh,tcheheh-ar
absTchehehFin,tcheheh-ar.fina
absTchehehMed,tcheheh-ar.medi
absTchehehIni,tcheheh-ar.init
absTchehehMed.hand,tcheheh-ar.medi.hand
absTchehDotAbove,tchehDotabove-ar
absTchehDotAboveFin,tchehDotabove-ar.fina
absTchehDotAboveMed,tchehDotabove-ar.medi
absTchehDotAboveIni,tchehDotabove-ar.init
absTchehDotAboveMed.hand,tchehDotabove-ar.medi.hand
absNyeh,nyeh-ar
absNyehFin,nyeh-ar.fina
absNyehMed,nyeh-ar.medi
absNyehIni,nyeh-ar.init
absNyehMed.hand,nyeh-ar.medi.hand
absDyeh,dyeh-ar
absDyehFin,dyeh-ar.fina
absDyehMed,dyeh-ar.medi
absDyehIni,dyeh-ar.init
absDyehMed.hand,dyeh-ar.medi.hand
absHah,hah-ar
absHahFin,hah-ar.fina
absHahMed,hah-ar.medi
absHahIni,hah-ar.init
absHahMed.hand,hah-ar.medi.hand
